layout,tile_count,total_cells,capacity,score_min,score_max
NewLayout_L40.json,4,72,24,12.7,15.5
NewLayout_L40.json,5,72,24,12.7,19.93
NewLayout_L40.json,6,72,24,12.7,20.14
NewLayout_L40.json,7,72,24,12.7,25.67
NewLayout_L40.json,8,72,24,13.92,28.25
NewLayout_L40.json,9,72,24,15.21,32.48
NewLayout_L40.json,10,72,24,18.76,34.23
NewLayout_L40.json,11,72,24,21.52,39.61
NewLayout_L40.json,12,72,24,26.9,40.99
NewLayout_L40.json,13,72,24,25.72,43.89
NewLayout_L40.json,14,72,24,29.01,48.19
NewLayout_L40.json,15,72,24,35.53,50.52
NewLayout_L40.json,16,72,24,36.06,53.61
NewLayout_L40.json,17,72,24,35.42,55.31
NewLayout_L40.json,18,72,24,47.86,61.26
NewLayout_L40.json,19,72,24,45.88,62.62
NewLayout_L40.json,20,72,24,46.7,64.76
NewLayout_L40.json,21,72,24,49.15,66.13
NewLayout_L40.json,22,72,24,53.75,69.01
NewLayout_L40.json,23,72,24,59.86,71.9
NewLayout_L40.json,24,72,24,63.96,73.13
NewLayout_L41.json,2,78,26,25.05,25.05
NewLayout_L41.json,3,78,26,25.05,25.05
NewLayout_L41.json,4,78,26,25.05,26.04
NewLayout_L41.json,5,78,26,25.05,26.22
NewLayout_L41.json,6,78,26,25.05,27.18
NewLayout_L41.json,7,78,26,25.05,30.73
NewLayout_L41.json,8,78,26,25.05,31.25
NewLayout_L41.json,9,78,26,25.05,32.64
NewLayout_L41.json,10,78,26,25.69,37.85
NewLayout_L41.json,11,78,26,26.67,40.61
NewLayout_L41.json,12,78,26,26.61,43.04
NewLayout_L41.json,13,78,26,30.63,45.07
NewLayout_L41.json,14,78,26,31.01,47.15
NewLayout_L41.json,15,78,26,30.02,51.08
NewLayout_L41.json,16,78,26,38.21,53.29
NewLayout_L41.json,17,78,26,33.07,57.44
NewLayout_L41.json,18,78,26,43.1,58.75
NewLayout_L41.json,19,78,26,41.53,61.26
NewLayout_L41.json,20,78,26,47.15,63.51
NewLayout_L41.json,21,78,26,48.8,65.13
NewLayout_L41.json,22,78,26,53.48,69.33
NewLayout_L41.json,23,78,26,56.71,73.41
NewLayout_L41.json,24,78,26,60.35,75.03
NewLayout_L41.json,25,78,26,58.63,78.65
NewLayout_L42.json,2,66,22,17.61,17.61
NewLayout_L42.json,3,66,22,17.61,17.72
NewLayout_L42.json,4,66,22,17.61,17.95
NewLayout_L42.json,5,66,22,17.61,18.76
NewLayout_L42.json,6,66,22,17.61,20.59
NewLayout_L42.json,7,66,22,17.61,20.56
NewLayout_L42.json,8,66,22,17.61,22.52
NewLayout_L42.json,9,66,22,17.61,24.93
NewLayout_L42.json,10,66,22,17.61,30.31
NewLayout_L42.json,11,66,22,17.88,29.56
NewLayout_L42.json,12,66,22,18.82,31.47
NewLayout_L42.json,13,66,22,20.76,35.49
NewLayout_L42.json,14,66,22,21.35,40.07
NewLayout_L42.json,15,66,22,24.17,38.96
NewLayout_L42.json,16,66,22,23.29,41.89
NewLayout_L42.json,17,66,22,29.91,44.46
NewLayout_L42.json,18,66,22,31.21,47.98
NewLayout_L42.json,19,66,22,35.11,50.85
NewLayout_L42.json,20,66,22,34.63,49.78
NewLayout_L42.json,21,66,22,39.4,53.75
NewLayout_L42.json,22,66,22,41.95,55.88
NewLayout_L43.json,2,84,28,0.57,0.57
NewLayout_L43.json,3,84,28,0.57,0.57
NewLayout_L43.json,4,84,28,0.57,0.57
NewLayout_L43.json,5,84,28,0.57,0.57
NewLayout_L43.json,6,84,28,0.57,1.44
NewLayout_L43.json,7,84,28,0.57,1.67
NewLayout_L43.json,8,84,28,0.57,1.45
NewLayout_L43.json,9,84,28,0.57,2.29
NewLayout_L43.json,10,84,28,0.57,4.01
NewLayout_L43.json,11,84,28,0.57,5.92
NewLayout_L43.json,12,84,28,0.57,9.14
NewLayout_L43.json,13,84,28,0.57,8.49
NewLayout_L43.json,14,84,28,0.57,9.85
NewLayout_L43.json,15,84,28,0.57,12.32
NewLayout_L43.json,16,84,28,0.93,12.76
NewLayout_L43.json,17,84,28,0.57,13.92
NewLayout_L43.json,18,84,28,3.61,16.25
NewLayout_L43.json,19,84,28,2.34,17.72
NewLayout_L43.json,20,84,28,5.21,20.32
NewLayout_L43.json,21,84,28,4.44,21.11
NewLayout_L43.json,22,84,28,6.21,22.11
NewLayout_L43.json,23,84,28,12.53,25.77
NewLayout_L43.json,24,84,28,18.32,26.56
NewLayout_L43.json,25,84,28,16.77,28.3
NewLayout_L44.json,2,78,26,11.28,11.28
NewLayout_L44.json,3,78,26,11.28,13.45
NewLayout_L44.json,4,78,26,11.28,16.67
NewLayout_L44.json,5,78,26,11.28,21.22
NewLayout_L44.json,6,78,26,11.28,25.44
NewLayout_L44.json,7,78,26,11.28,27.3
NewLayout_L44.json,8,78,26,11.28,31.97
NewLayout_L44.json,9,78,26,11.28,35.03
NewLayout_L44.json,10,78,26,17.5,38.64
NewLayout_L44.json,11,78,26,21.57,40.14
NewLayout_L44.json,12,78,26,22.65,46.26
NewLayout_L44.json,13,78,26,26.16,50.27
NewLayout_L44.json,14,78,26,33.53,53.22
NewLayout_L44.json,15,78,26,32.48,55.24
NewLayout_L44.json,16,78,26,39.53,58.1
NewLayout_L44.json,17,78,26,43.26,62.79
NewLayout_L44.json,18,78,26,41.66,66.05
NewLayout_L44.json,19,78,26,46.88,67.9
NewLayout_L44.json,20,78,26,54.78,72.93
NewLayout_L44.json,21,78,26,58.43,76.47
NewLayout_L44.json,22,78,26,62.79,78.17
NewLayout_L44.json,23,78,26,66.68,80.9
NewLayout_L44.json,24,78,26,75.73,86.36
NewLayout_L44.json,25,78,26,78.81,87.95
NewLayout_L45.json,2,72,24,10.07,10.07
NewLayout_L45.json,3,72,24,10.07,10.07
NewLayout_L45.json,4,72,24,10.07,10.31
NewLayout_L45.json,5,72,24,10.07,10.07
NewLayout_L45.json,6,72,24,10.07,12.85
NewLayout_L45.json,7,72,24,10.07,15.21
NewLayout_L45.json,8,72,24,10.07,19.56
NewLayout_L45.json,9,72,24,10.07,21.42
NewLayout_L45.json,10,72,24,10.07,24.6
NewLayout_L45.json,11,72,24,10.07,28.02
NewLayout_L45.json,12,72,24,10.07,32.27
NewLayout_L45.json,13,72,24,12.14,32.33
NewLayout_L45.json,14,72,24,16.0,36.97
NewLayout_L45.json,15,72,24,17.79,38.17
NewLayout_L45.json,16,72,24,15.14,39.88
NewLayout_L45.json,17,72,24,21.05,45.6
NewLayout_L45.json,18,72,24,23.94,49.19
NewLayout_L45.json,19,72,24,28.7,50.37
NewLayout_L45.json,20,72,24,28.95,53.32
NewLayout_L45.json,21,72,24,31.25,56.72
NewLayout_L45.json,22,72,24,41.7,59.1
NewLayout_L45.json,23,72,24,43.94,60.82
NewLayout_L45.json,24,72,24,39.67,62.4
NewLayout_L46.json,2,69,23,21.31,21.31
NewLayout_L46.json,3,69,23,21.31,21.89
NewLayout_L46.json,4,69,23,21.31,23.02
NewLayout_L46.json,5,69,23,21.31,23.51
NewLayout_L46.json,6,69,23,21.31,25.76
NewLayout_L46.json,7,69,23,21.52,28.27
NewLayout_L46.json,8,69,23,23.6,31.82
NewLayout_L46.json,9,69,23,24.14,31.8
NewLayout_L46.json,10,69,23,26.47,36.03
NewLayout_L46.json,11,69,23,25.72,36.48
NewLayout_L46.json,12,69,23,28.04,38.28
NewLayout_L46.json,13,69,23,29.15,40.75
NewLayout_L46.json,14,69,23,33.58,42.22
NewLayout_L46.json,15,69,23,34.98,44.86
NewLayout_L46.json,16,69,23,38.08,47.2
NewLayout_L46.json,17,69,23,39.08,49.28
NewLayout_L46.json,18,69,23,41.34,50.41
NewLayout_L46.json,19,69,23,43.78,52.16
NewLayout_L46.json,20,69,23,46.36,54.16
NewLayout_L46.json,21,69,23,45.16,55.74
NewLayout_L46.json,22,69,23,50.16,57.81
NewLayout_L46.json,23,69,23,53.34,60.01
NewLayout_L47.json,2,84,28,21.28,21.28
NewLayout_L47.json,3,84,28,21.28,21.28
NewLayout_L47.json,4,84,28,21.28,21.28
NewLayout_L47.json,5,84,28,21.28,21.28
NewLayout_L47.json,6,84,28,21.28,23.9
NewLayout_L47.json,7,84,28,21.28,31.83
NewLayout_L47.json,8,84,28,21.28,37.11
NewLayout_L47.json,9,84,28,21.28,38.95
NewLayout_L47.json,10,84,28,21.28,43.57
NewLayout_L47.json,11,84,28,21.28,47.18
NewLayout_L47.json,12,84,28,21.7,50.45
NewLayout_L47.json,13,84,28,28.7,53.48
NewLayout_L47.json,14,84,28,33.27,56.39
NewLayout_L47.json,15,84,28,36.77,57.4
NewLayout_L47.json,16,84,28,39.77,63.23
NewLayout_L47.json,17,84,28,44.0,63.85
NewLayout_L47.json,18,84,28,45.72,68.71
NewLayout_L47.json,19,84,28,53.26,72.26
NewLayout_L47.json,20,84,28,49.81,74.48
NewLayout_L47.json,21,84,28,61.05,80.46
NewLayout_L47.json,22,84,28,65.68,80.77
NewLayout_L47.json,23,84,28,63.81,83.8
NewLayout_L47.json,24,84,28,64.5,88.45
NewLayout_L47.json,25,84,28,74.01,90.56
NewLayout_L48.json,2,66,22,18.94,19.03
NewLayout_L48.json,3,66,22,18.94,19.32
NewLayout_L48.json,4,66,22,18.94,20.32
NewLayout_L48.json,5,66,22,18.94,21.95
NewLayout_L48.json,6,66,22,19.07,23.38
NewLayout_L48.json,7,66,22,19.89,25.75
NewLayout_L48.json,8,66,22,20.47,28.82
NewLayout_L48.json,9,66,22,21.97,31.72
NewLayout_L48.json,10,66,22,22.31,34.06
NewLayout_L48.json,11,66,22,22.47,36.03
NewLayout_L48.json,12,66,22,28.54,37.66
NewLayout_L48.json,13,66,22,29.76,39.45
NewLayout_L48.json,14,66,22,29.64,41.84
NewLayout_L48.json,15,66,22,35.62,45.14
NewLayout_L48.json,16,66,22,36.4,45.25
NewLayout_L48.json,17,66,22,37.25,47.01
NewLayout_L48.json,18,66,22,41.78,51.05
NewLayout_L48.json,19,66,22,39.8,51.65
NewLayout_L48.json,20,66,22,40.44,52.82
NewLayout_L48.json,21,66,22,48.05,55.35
NewLayout_L48.json,22,66,22,48.04,57.34
NewLayout_L49.json,2,78,26,11.9,11.9
NewLayout_L49.json,3,78,26,11.9,11.9
NewLayout_L49.json,4,78,26,11.9,11.9
NewLayout_L49.json,5,78,26,11.9,12.19
NewLayout_L49.json,6,78,26,11.9,13.74
NewLayout_L49.json,7,78,26,11.9,13.81
NewLayout_L49.json,8,78,26,11.9,22.3
NewLayout_L49.json,9,78,26,11.9,24.21
NewLayout_L49.json,10,78,26,11.9,28.58
NewLayout_L49.json,11,78,26,11.9,31.36
NewLayout_L49.json,12,78,26,11.9,35.01
NewLayout_L49.json,13,78,26,11.9,33.16
NewLayout_L49.json,14,78,26,17.82,39.03
NewLayout_L49.json,15,78,26,15.48,41.53
NewLayout_L49.json,16,78,26,14.4,43.66
NewLayout_L49.json,17,78,26,16.56,46.38
NewLayout_L49.json,18,78,26,31.99,48.64
NewLayout_L49.json,19,78,26,29.9,49.08
NewLayout_L49.json,20,78,26,35.32,53.72
NewLayout_L49.json,21,78,26,39.55,55.4
NewLayout_L49.json,22,78,26,34.12,56.73
NewLayout_L49.json,23,78,26,42.4,59.43
NewLayout_L49.json,24,78,26,49.55,62.25
NewLayout_L49.json,25,78,26,47.43,64.93
NewLayout_L5.json,2,81,27,5.49,5.49
NewLayout_L5.json,3,81,27,5.49,5.49
NewLayout_L5.json,4,81,27,5.49,5.49
NewLayout_L5.json,5,81,27,5.49,5.49
NewLayout_L5.json,6,81,27,5.49,5.49
NewLayout_L5.json,7,81,27,5.49,5.49
NewLayout_L5.json,8,81,27,5.49,7.91
NewLayout_L5.json,9,81,27,5.49,8.18
NewLayout_L5.json,10,81,27,5.49,12.76
NewLayout_L5.json,11,81,27,5.49,15.93
NewLayout_L5.json,12,81,27,5.49,16.33
NewLayout_L5.json,13,81,27,5.49,19.57
NewLayout_L5.json,14,81,27,5.49,21.11
NewLayout_L5.json,15,81,27,5.49,22.64
NewLayout_L5.json,16,81,27,5.49,24.22
NewLayout_L5.json,17,81,27,5.49,24.56
NewLayout_L5.json,18,81,27,6.52,26.97
NewLayout_L5.json,19,81,27,14.83,28.14
NewLayout_L5.json,20,81,27,16.97,29.52
NewLayout_L5.json,21,81,27,17.83,30.81
NewLayout_L5.json,22,81,27,18.21,32.79
NewLayout_L5.json,23,81,27,20.04,33.21
NewLayout_L5.json,24,81,27,25.84,34.82
NewLayout_L5.json,25,81,27,24.62,36.26
NewLayout_L50.json,2,69,23,16.44,22.09
NewLayout_L50.json,3,69,23,16.44,25.36
NewLayout_L50.json,4,69,23,16.44,30.06
NewLayout_L50.json,5,69,23,16.44,34.74
NewLayout_L50.json,6,69,23,24.14,38.03
NewLayout_L50.json,7,69,23,22.19,45.94
NewLayout_L50.json,8,69,23,32.39,49.2
NewLayout_L50.json,9,69,23,36.52,52.11
NewLayout_L50.json,10,69,23,43.16,56.98
NewLayout_L50.json,11,69,23,48.16,62.05
NewLayout_L50.json,12,69,23,56.74,67.31
NewLayout_L50.json,13,69,23,56.64,73.04
NewLayout_L50.json,14,69,23,60.43,75.71
NewLayout_L50.json,15,69,23,65.14,81.24
NewLayout_L50.json,16,69,23,75.97,88.17
NewLayout_L50.json,17,69,23,73.43,91.93
NewLayout_L50.json,18,69,23,72.84,95.47
NewLayout_L50.json,19,69,23,87.49,101.79
NewLayout_L50.json,20,69,23,89.76,105.79
NewLayout_L50.json,21,69,23,97.3,110.16
NewLayout_L50.json,22,69,23,101.29,113.64
NewLayout_L50.json,23,69,23,106.84,118.34
NewLayout_L51.json,2,81,27,5.79,5.79
NewLayout_L51.json,3,81,27,5.79,5.79
NewLayout_L51.json,4,81,27,5.79,7.44
NewLayout_L51.json,5,81,27,5.79,8.09
NewLayout_L51.json,6,81,27,5.79,8.74
NewLayout_L51.json,7,81,27,5.79,9.96
NewLayout_L51.json,8,81,27,5.79,18.1
NewLayout_L51.json,9,81,27,5.79,19.41
NewLayout_L51.json,10,81,27,5.79,19.79
NewLayout_L51.json,11,81,27,5.79,22.58
NewLayout_L51.json,12,81,27,5.79,24.56
NewLayout_L51.json,13,81,27,5.79,26.73
NewLayout_L51.json,14,81,27,5.79,30.42
NewLayout_L51.json,15,81,27,16.18,31.99
NewLayout_L51.json,16,81,27,5.79,34.03
NewLayout_L51.json,17,81,27,10.99,36.01
NewLayout_L51.json,18,81,27,23.04,38.42
NewLayout_L51.json,19,81,27,15.5,40.36
NewLayout_L51.json,20,81,27,25.49,43.06
NewLayout_L51.json,21,81,27,26.87,44.72
NewLayout_L51.json,22,81,27,33.14,46.36
NewLayout_L51.json,23,81,27,29.12,48.77
NewLayout_L51.json,24,81,27,35.62,49.79
NewLayout_L51.json,25,81,27,38.04,52.96
NewLayout_L52.json,2,72,24,21.75,21.75
NewLayout_L52.json,3,72,24,21.75,21.75
NewLayout_L52.json,4,72,24,21.75,22.12
NewLayout_L52.json,5,72,24,21.75,22.57
NewLayout_L52.json,6,72,24,21.75,26.95
NewLayout_L52.json,7,72,24,21.75,29.99
NewLayout_L52.json,8,72,24,21.75,34.51
NewLayout_L52.json,9,72,24,21.75,34.19
NewLayout_L52.json,10,72,24,21.75,41.75
NewLayout_L52.json,11,72,24,21.75,45.27
NewLayout_L52.json,12,72,24,26.67,46.93
NewLayout_L52.json,13,72,24,29.92,52.5
NewLayout_L52.json,14,72,24,35.15,56.36
NewLayout_L52.json,15,72,24,36.56,58.98
NewLayout_L52.json,16,72,24,35.78,64.45
NewLayout_L52.json,17,72,24,44.7,68.04
NewLayout_L52.json,18,72,24,49.63,69.08
NewLayout_L52.json,19,72,24,53.4,73.17
NewLayout_L52.json,20,72,24,50.81,76.97
NewLayout_L52.json,21,72,24,58.28,80.07
NewLayout_L52.json,22,72,24,64.58,84.87
NewLayout_L52.json,23,72,24,62.2,88.18
NewLayout_L52.json,24,72,24,72.78,89.15
NewLayout_L53.json,2,69,23,21.46,21.46
NewLayout_L53.json,3,69,23,21.46,21.46
NewLayout_L53.json,4,69,23,21.46,21.46
NewLayout_L53.json,5,69,23,21.46,23.05
NewLayout_L53.json,6,69,23,21.46,25.37
NewLayout_L53.json,7,69,23,21.46,30.09
NewLayout_L53.json,8,69,23,21.46,33.44
NewLayout_L53.json,9,69,23,21.46,35.04
NewLayout_L53.json,10,69,23,21.46,39.16
NewLayout_L53.json,11,69,23,21.46,41.3
NewLayout_L53.json,12,69,23,23.95,44.52
NewLayout_L53.json,13,69,23,23.08,49.63
NewLayout_L53.json,14,69,23,32.55,49.7
NewLayout_L53.json,15,69,23,32.63,51.68
NewLayout_L53.json,16,69,23,29.52,54.05
NewLayout_L53.json,17,69,23,41.1,55.47
NewLayout_L53.json,18,69,23,39.6,58.74
NewLayout_L53.json,19,69,23,43.39,59.86
NewLayout_L53.json,20,69,23,50.79,62.82
NewLayout_L53.json,21,69,23,48.72,64.59
NewLayout_L53.json,22,69,23,49.91,67.91
NewLayout_L53.json,23,69,23,56.59,67.96
NewLayout_L54.json,2,120,40,51.1,51.1
NewLayout_L54.json,3,120,40,51.1,51.1
NewLayout_L54.json,4,120,40,51.1,53.93
NewLayout_L54.json,5,120,40,51.1,56.95
NewLayout_L54.json,6,120,40,51.1,63.91
NewLayout_L54.json,7,120,40,51.1,64.45
NewLayout_L54.json,8,120,40,51.1,76.85
NewLayout_L54.json,9,120,40,51.1,83.1
NewLayout_L54.json,10,120,40,57.95,90.61
NewLayout_L54.json,11,120,40,61.22,95.68
NewLayout_L54.json,12,120,40,56.2,100.31
NewLayout_L54.json,13,120,40,78.22,110.23
NewLayout_L54.json,14,120,40,73.89,114.23
NewLayout_L54.json,15,120,40,87.48,121.47
NewLayout_L54.json,16,120,40,91.17,127.77
NewLayout_L54.json,17,120,40,97.48,136.07
NewLayout_L54.json,18,120,40,110.44,139.1
NewLayout_L54.json,19,120,40,105.37,152.5
NewLayout_L54.json,20,120,40,112.49,156.86
NewLayout_L54.json,21,120,40,127.09,164.83
NewLayout_L54.json,22,120,40,129.2,168.0
NewLayout_L54.json,23,120,40,121.57,179.69
NewLayout_L54.json,24,120,40,149.07,186.05
NewLayout_L54.json,25,120,40,139.69,194.76
NewLayout_L55.json,2,72,24,21.92,21.97
NewLayout_L55.json,3,72,24,21.92,22.13
NewLayout_L55.json,4,72,24,21.92,22.92
NewLayout_L55.json,5,72,24,21.92,24.07
NewLayout_L55.json,6,72,24,21.92,24.09
NewLayout_L55.json,7,72,24,21.92,25.83
NewLayout_L55.json,8,72,24,22.36,28.31
NewLayout_L55.json,9,72,24,22.63,31.95
NewLayout_L55.json,10,72,24,23.96,32.1
NewLayout_L55.json,11,72,24,22.99,38.12
NewLayout_L55.json,12,72,24,22.12,39.12
NewLayout_L55.json,13,72,24,28.7,42.41
NewLayout_L55.json,14,72,24,24.56,44.97
NewLayout_L55.json,15,72,24,33.25,45.15
NewLayout_L55.json,16,72,24,34.21,48.57
NewLayout_L55.json,17,72,24,38.44,51.08
NewLayout_L55.json,18,72,24,40.46,53.69
NewLayout_L55.json,19,72,24,41.57,55.2
NewLayout_L55.json,20,72,24,43.98,56.95
NewLayout_L55.json,21,72,24,46.75,59.8
NewLayout_L55.json,22,72,24,48.77,61.88
NewLayout_L55.json,23,72,24,51.45,63.43
NewLayout_L55.json,24,72,24,54.78,65.62
NewLayout_L56.json,2,75,25,1.97,1.97
NewLayout_L56.json,3,75,25,1.97,1.97
NewLayout_L56.json,4,75,25,1.97,1.97
NewLayout_L56.json,5,75,25,1.97,2.82
NewLayout_L56.json,6,75,25,1.97,3.02
NewLayout_L56.json,7,75,25,1.97,5.53
NewLayout_L56.json,8,75,25,1.97,8.82
NewLayout_L56.json,9,75,25,1.97,11.4
NewLayout_L56.json,10,75,25,1.97,11.35
NewLayout_L56.json,11,75,25,1.97,13.16
NewLayout_L56.json,12,75,25,1.97,16.22
NewLayout_L56.json,13,75,25,2.64,18.04
NewLayout_L56.json,14,75,25,1.97,19.48
NewLayout_L56.json,15,75,25,10.24,21.78
NewLayout_L56.json,16,75,25,8.63,25.18
NewLayout_L56.json,17,75,25,8.92,26.1
NewLayout_L56.json,18,75,25,13.23,28.95
NewLayout_L56.json,19,75,25,15.72,30.34
NewLayout_L56.json,20,75,25,18.66,30.47
NewLayout_L56.json,21,75,25,22.11,32.09
NewLayout_L56.json,22,75,25,18.52,33.56
NewLayout_L56.json,23,75,25,25.86,36.39
NewLayout_L56.json,24,75,25,29.29,36.97
NewLayout_L56.json,25,75,25,30.81,39.34
NewLayout_L57.json,2,57,19,16.84,16.84
NewLayout_L57.json,3,57,19,16.84,16.92
NewLayout_L57.json,4,57,19,16.84,18.09
NewLayout_L57.json,5,57,19,16.84,19.1
NewLayout_L57.json,6,57,19,16.84,19.98
NewLayout_L57.json,7,57,19,16.84,23.98
NewLayout_L57.json,8,57,19,16.84,24.36
NewLayout_L57.json,9,57,19,16.84,26.39
NewLayout_L57.json,10,57,19,16.84,27.63
NewLayout_L57.json,11,57,19,17.51,29.38
NewLayout_L57.json,12,57,19,18.0,31.15
NewLayout_L57.json,13,57,19,21.33,31.9
NewLayout_L57.json,14,57,19,23.48,34.0
NewLayout_L57.json,15,57,19,25.35,36.92
NewLayout_L57.json,16,57,19,24.47,36.39
NewLayout_L57.json,17,57,19,29.83,38.09
NewLayout_L57.json,18,57,19,30.13,39.28
NewLayout_L57.json,19,57,19,34.08,40.38
NewLayout_L58.json,2,69,23,16.22,16.22
NewLayout_L58.json,3,69,23,16.22,16.22
NewLayout_L58.json,4,69,23,16.22,17.98
NewLayout_L58.json,5,69,23,16.22,19.04
NewLayout_L58.json,6,69,23,16.22,26.13
NewLayout_L58.json,7,69,23,16.22,29.17
NewLayout_L58.json,8,69,23,16.22,30.28
NewLayout_L58.json,9,69,23,16.22,33.31
NewLayout_L58.json,10,69,23,18.71,35.73
NewLayout_L58.json,11,69,23,19.81,38.23
NewLayout_L58.json,12,69,23,22.41,40.61
NewLayout_L58.json,13,69,23,27.04,42.99
NewLayout_L58.json,14,69,23,24.42,45.27
NewLayout_L58.json,15,69,23,32.85,48.51
NewLayout_L58.json,16,69,23,32.88,50.29
NewLayout_L58.json,17,69,23,41.06,52.14
NewLayout_L58.json,18,69,23,40.61,56.33
NewLayout_L58.json,19,69,23,44.04,57.91
NewLayout_L58.json,20,69,23,43.92,59.87
NewLayout_L58.json,21,69,23,53.62,62.59
NewLayout_L58.json,22,69,23,52.39,64.82
NewLayout_L58.json,23,69,23,57.59,67.32
NewLayout_L59.json,2,72,24,16.97,16.97
NewLayout_L59.json,3,72,24,16.97,18.18
NewLayout_L59.json,4,72,24,16.97,19.63
NewLayout_L59.json,5,72,24,16.97,23.01
NewLayout_L59.json,6,72,24,16.97,24.83
NewLayout_L59.json,7,72,24,16.97,28.08
NewLayout_L59.json,8,72,24,16.97,30.41
NewLayout_L59.json,9,72,24,18.81,34.86
NewLayout_L59.json,10,72,24,20.77,37.33
NewLayout_L59.json,11,72,24,19.02,39.3
NewLayout_L59.json,12,72,24,25.73,43.64
NewLayout_L59.json,13,72,24,32.7,46.64
NewLayout_L59.json,14,72,24,33.36,53.32
NewLayout_L59.json,15,72,24,27.98,58.04
NewLayout_L59.json,16,72,24,37.6,63.57
NewLayout_L59.json,17,72,24,40.34,66.1
NewLayout_L59.json,18,72,24,40.94,68.65
NewLayout_L59.json,19,72,24,50.94,72.87
NewLayout_L59.json,20,72,24,54.57,74.47
NewLayout_L59.json,21,72,24,50.79,78.94
NewLayout_L59.json,22,72,24,63.47,80.35
NewLayout_L59.json,23,72,24,64.8,84.69
NewLayout_L59.json,24,72,24,65.87,86.4
NewLayout_L6.json,2,81,27,25.89,25.89
NewLayout_L6.json,3,81,27,25.89,25.89
NewLayout_L6.json,4,81,27,25.89,26.12
NewLayout_L6.json,5,81,27,25.89,25.89
NewLayout_L6.json,6,81,27,25.89,27.41
NewLayout_L6.json,7,81,27,25.89,29.09
NewLayout_L6.json,8,81,27,25.89,29.26
NewLayout_L6.json,9,81,27,25.89,35.78
NewLayout_L6.json,10,81,27,25.89,37.78
NewLayout_L6.json,11,81,27,25.89,40.15
NewLayout_L6.json,12,81,27,25.89,40.76
NewLayout_L6.json,13,81,27,28.3,47.49
NewLayout_L6.json,14,81,27,25.89,49.44
NewLayout_L6.json,15,81,27,33.19,51.12
NewLayout_L6.json,16,81,27,32.44,57.11
NewLayout_L6.json,17,81,27,40.16,63.4
NewLayout_L6.json,18,81,27,43.93,60.62
NewLayout_L6.json,19,81,27,40.09,69.38
NewLayout_L6.json,20,81,27,48.88,70.49
NewLayout_L6.json,21,81,27,51.25,77.29
NewLayout_L6.json,22,81,27,57.54,79.48
NewLayout_L6.json,23,81,27,53.16,83.79
NewLayout_L6.json,24,81,27,64.79,87.71
NewLayout_L6.json,25,81,27,65.55,90.16
NewLayout_L60.json,2,66,22,4.87,4.87
NewLayout_L60.json,3,66,22,4.87,4.87
NewLayout_L60.json,4,66,22,4.87,4.87
NewLayout_L60.json,5,66,22,4.87,4.87
NewLayout_L60.json,6,66,22,4.87,5.23
NewLayout_L60.json,7,66,22,4.87,8.2
NewLayout_L60.json,8,66,22,4.87,7.82
NewLayout_L60.json,9,66,22,4.87,10.88
NewLayout_L60.json,10,66,22,4.87,14.88
NewLayout_L60.json,11,66,22,4.87,14.05
NewLayout_L60.json,12,66,22,4.87,16.3
NewLayout_L60.json,13,66,22,4.87,17.79
NewLayout_L60.json,14,66,22,4.87,19.58
NewLayout_L60.json,15,66,22,4.87,21.67
NewLayout_L60.json,16,66,22,9.11,23.69
NewLayout_L60.json,17,66,22,11.29,26.42
NewLayout_L60.json,18,66,22,15.66,28.57
NewLayout_L60.json,19,66,22,11.82,30.29
NewLayout_L60.json,20,66,22,18.26,31.76
NewLayout_L60.json,21,66,22,19.46,33.39
NewLayout_L60.json,22,66,22,26.01,34.41
NewLayout_L61.json,2,63,21,15.28,15.28
NewLayout_L61.json,3,63,21,15.28,15.53
NewLayout_L61.json,4,63,21,15.28,15.41
NewLayout_L61.json,5,63,21,15.28,17.55
NewLayout_L61.json,6,63,21,15.28,18.25
NewLayout_L61.json,7,63,21,15.28,19.89
NewLayout_L61.json,8,63,21,15.28,24.18
NewLayout_L61.json,9,63,21,15.28,25.22
NewLayout_L61.json,10,63,21,15.28,29.88
NewLayout_L61.json,11,63,21,15.28,32.78
NewLayout_L61.json,12,63,21,19.66,34.28
NewLayout_L61.json,13,63,21,19.51,37.99
NewLayout_L61.json,14,63,21,15.81,39.24
NewLayout_L61.json,15,63,21,26.06,42.1
NewLayout_L61.json,16,63,21,28.54,43.95
NewLayout_L61.json,17,63,21,19.96,46.03
NewLayout_L61.json,18,63,21,35.03,47.56
NewLayout_L61.json,19,63,21,34.68,50.31
NewLayout_L61.json,20,63,21,39.31,53.25
NewLayout_L61.json,21,63,21,41.51,53.75
NewLayout_L62.json,2,87,29,30.41,30.41
NewLayout_L62.json,3,87,29,30.41,30.91
NewLayout_L62.json,4,87,29,30.41,32.62
NewLayout_L62.json,5,87,29,30.41,44.11
NewLayout_L62.json,6,87,29,30.41,48.04
NewLayout_L62.json,7,87,29,32.0,62.42
NewLayout_L62.json,8,87,29,33.61,62.8
NewLayout_L62.json,9,87,29,43.65,70.72
NewLayout_L62.json,10,87,29,45.6,84.56
NewLayout_L62.json,11,87,29,52.44,91.08
NewLayout_L62.json,12,87,29,60.73,98.89
NewLayout_L62.json,13,87,29,58.49,103.11
NewLayout_L62.json,14,87,29,71.07,117.95
NewLayout_L62.json,15,87,29,77.43,117.57
NewLayout_L62.json,16,87,29,93.38,123.14
NewLayout_L62.json,17,87,29,89.13,142.64
NewLayout_L62.json,18,87,29,100.36,139.84
